district_code,subdistrict_code,village_cod,village_name,num_households,centre_lat,centre_long,ne_lat,ne_long,sw_lat,sw_long
207,1093,220433,Saurath,1116,26.3972711,86.0402129,26.4072455,86.0459517,26.3863339,86.0363388
207,1093,220434,Jagatpur,2120,26.3682282,86.0555095,26.3858929,86.0757904,26.3560619,86.0321351
207,1093,220435,Dhanuki Jagatpur,164,26.3662993,86.038938,26.369108,86.0424347,26.3631763,86.0333021
207,1093,220436,Sapta,1685,26.3609666,86.059333,26.368314,86.068624,26.358146,86.05092
207,1093,220438,Bhachhi,1690,26.338621,86.0504111,26.3545303,86.0652007,26.3326626,86.0300827
207,1093,220439,Lachhminagar,148,26.3456879,86.0663419,26.3475245,86.0698471,26.3429375,86.0620038
207,1093,220440,Kamat Bhawanipur,695,26.3577188,86.0752609,26.3657187,86.0786208,26.35223,86.0706788
207,1093,220441,Jitwarpur,670,26.3842032,86.0739869,26.3878621,86.0779882,26.3790964,86.0692226
207,1093,220445,Kanail,365,26.3933776,86.059333,26.3999519,86.0660553,26.3892725,86.0498657
207,1093,220446,Nazirpur,603,25.7244341,85.8204646,25.7318992,85.8362044,25.7135238,85.8048857
207,1093,220447,Srichand,282,26.4026349,86.0746239,26.4096031,86.0820616,26.3971462,86.0688171
207,1093,220448,Baharban,457,26.4085968,86.077172,26.4182891,86.0854035,26.4006347,86.0692292
207,1093,220449,Bhavara,1736,26.3272519,86.0657047,26.3344579,86.0785609,26.315881,86.05141
207,1093,220450,Bhakhrauli,680,25.6217789,84.3844304,25.6301938,84.3925017,25.6151561,84.3750993
207,1093,220451,Katai,277,26.2834818,85.7692277,26.2890071,85.7940062,26.270237,85.7565918
207,1093,220452,Khanjipur,184,26.3162029,86.038938,26.3227404,86.0411987,26.3077011,86.0345917
207,1093,220453,Basuara,1221,26.3165531,86.0516858,26.3267727,86.068779,26.3067856,86.0375213
207,1093,220454,Khajuri,850,25.4663447,84.9830542,25.4680578,84.9851531,25.4614152,84.9778298
207,1093,220456,Kajiana,156,26.3105887,86.0491365,26.3126584,86.0534513,26.3007754,86.0426863
207,1093,220458,Fatehpur,209,26.4003205,84.2581695,26.4081681,84.2638063,26.392408,84.2552663
207,1093,220461,Semuara,714,24.9623486,84.8098616,24.9766272,84.8367842,24.9534605,84.8012007
207,1093,220462,Dangar Bhitthi,339,26.2859892,86.0657047,26.3091163,86.0787276,26.2804393,86.0537339
207,1093,220464,Birsar,422,26.274952,86.0533933,26.2792129,86.0625,26.2684345,86.0458753
207,1093,220465,Samaul,564,26.2870795,86.0516858,26.2910102,86.0548997,26.2822951,86.0458553
207,1093,220466,Sundarpur Bhitthi,1046,26.289677,86.038938,26.2958197,86.0455013,26.2841997,86.0318434
207,1093,220467,Lakhanpatti,199,26.2963614,86.0408503,26.2989361,86.0435701,26.2944732,86.0384845
207,1093,220468,Nima,376,25.466841,85.1297844,25.4726238,85.1384886,25.4562512,85.1190721
207,1093,220469,Belam,471,26.2903412,86.009606,26.2993029,86.022995,26.2854651,86.0011369
207,1093,220470,Balia,861,25.39925,86.355409,0,0,0,0
207,1093,220471,Sonaur,865,26.2612883,86.0249117,26.2700995,86.0326764,26.255127,86.0176619
207,1093,220473,Sankarpur Gandhwar,168,26.2629526,86.005141,26.265541,86.0124891,26.2591801,86.0038146
207,1093,220475,Gandhwar,803,26.2530388,86.0144078,26.2677898,86.0410843,26.2457353,86.0118941
207,1093,220476,kajiana,325,26.3105887,86.0491365,26.3126584,86.0534513,26.3007754,86.0426863
207,1093,220477,Mominpur,730,25.3244696,85.2955242,25.3382244,85.3029097,25.314785,85.2898179
207,1093,220478,Mohiuddipur,489,26.2622682,86.0606074,26.2778397,86.0724716,26.2504727,86.0437699
207,1093,220479,Bhagirathpur,167,25.9945223,85.7692277,25.999731,85.7742767,25.9890767,85.7620392
207,1093,220481,Lachhmipur,436,26.6158818,84.8620054,26.6408614,84.8937224,26.6063994,84.853874
207,1093,220482,Maksuda,2403,26.2384053,86.0504111,26.2511039,86.063295,26.2300002,86.0402441
207,1093,220483,Dahibhat Dih,219,26.2543527,86.0676161,26.256468,86.0706712,26.2519698,86.065017
207,1093,220484,Salempur,275,25.0359363,84.8424571,25.0424901,84.8487777,25.0310668,84.8352661
207,1093,801299,Madhubani (Nagar Parishad),13583,26.3436651,86.0697799,0,0,0,0
207,1094,220487,Mohanpur,1507,25.7195518,86.015984,25.7230034,86.0188138,25.7160339,86.0137023
207,1094,220488,Bhitthi,427,26.296757,86.0822677,26.2994603,86.0865069,26.2944538,86.0779131
207,1094,220489,Sagarpur,1488,26.2392394,86.0809938,26.2468892,86.0866785,26.2285662,86.0623991
207,1094,220491,Makrampur,1930,26.2110895,86.0462172,26.2303732,86.0639954,26.2042675,86.029709
207,1094,220492,Narpatnagar,1692,26.202746,86.0402129,26.2101096,86.0604782,26.1900805,86.0245208
207,1094,220493,kanakpur,209,26.4251062,88.1437782,26.4507884,88.1657334,26.4046325,88.1315306
207,1094,220494,Mohanbariam,1578,26.2197636,86.0695274,26.2268429,86.0795517,26.2044296,86.0607529
207,1094,220495,Sakuri,3112,26.7338233,84.9960547,26.745535,85.007065,26.7202567,84.9820403
207,1094,220496,Bikrampur Balia,1098,26.2045477,86.1064655,26.2142639,86.1222304,26.1931894,86.0867539
207,1094,220499,Bhawanipur,2021,26.4646838,86.9974385,26.4763393,87.0087736,26.4516104,86.9849014
207,1094,220501,Pandaul,6590,26.2566339,86.0835682,26.2718789,86.0920214,26.2410383,86.0633646
207,1094,220505,Shubhankarpur,260,26.1556742,85.8857191,26.162758,85.889659,26.150726,85.879993
207,1094,220506,Shankarpur,208,26.0311984,86.8685324,26.0353582,86.8709608,26.0275473,86.8640639
207,1094,220508,Harpur,257,25.4408945,84.0520934,25.4428483,84.0536928,25.4375777,84.0492297
207,1094,220509,Harpur,210,25.4408945,84.0520934,25.4428483,84.0536928,25.4375777,84.0492297
207,1094,220510,Andah (Khajuri),113,26.2988693,86.0516858,26.3053129,86.061809,26.2944539,86.0400939
207,1094,220512,Majhaul,722,25.5552288,86.1332915,0,0,0,0
207,1094,220513,Kalyanpur,181,25.9571835,85.7788384,25.9594029,85.7828604,25.9548471,85.7761546
207,1094,220520,Bhaur,1906,26.3545205,85.6425607,26.3592797,85.6490324,26.3488145,85.6336933
207,1094,220522,Bhaur,203,26.3545205,85.6425607,26.3592797,85.6490324,26.3488145,85.6336933
207,1094,220523,Gurmha,350,26.2598114,86.1331971,26.2684575,86.1405181,26.2500611,86.1219864
207,1094,220524,Belahi,1286,26.2761276,86.1370148,26.2853451,86.1576612,26.2574137,86.1240387
207,1094,220525,Belahi,134,26.2761276,86.1370148,26.2853451,86.1576612,26.2574137,86.1240387
207,1094,220526,Fatehpur Ekdiha,375,26.2772256,86.1230153,26.2816828,86.12928,26.2713355,86.1179961
207,1094,220527,Pacharhi,387,26.2834523,85.9738752,26.2912195,85.9851377,26.2751579,85.966728
207,1094,220529,Dahibhat Madhopur,3143,26.2774936,86.0784459,26.2954349,86.0879123,26.2694137,86.0652316
207,1094,220530,Dahibhat Narottam,621,26.2866827,86.091184,26.2951336,86.0997999,26.2752438,86.0865927
207,1094,220532,Sripur Hati,2967,26.3123083,86.0863311,0,0,0,0
207,1094,220533,Az Rakbe Nawhath,123,26.3125971,86.1230153,26.3166446,86.1267776,26.3095644,86.1171417
207,1094,220534,Nawhath,695,26.3125971,86.1230153,26.3166446,86.1267776,26.3095644,86.1171417
207,1094,220535,Khangaon,730,25.5191891,84.7499604,25.5325284,84.7594358,25.5092529,84.7413494
207,1094,220536,Ruchaul,495,26.2246138,86.0312878,26.2291813,86.0380632,26.2111166,86.0142747
207,1094,220537,Bathne,906,26.299846,86.1421046,26.3119354,86.1549985,26.2900391,86.1311339
207,1094,220538,Kamlabari,367,26.2870966,86.1338334,26.2892322,86.1373976,26.2849615,86.1305465
207,1094,220539,Udaypur Bitthwar,2412,26.2914788,86.1599149,26.3048667,86.1702117,26.2777653,86.134636
207,1094,220541,Baraghoria,335,26.2844139,86.1713611,26.2934304,86.1784669,26.2777977,86.1624223
207,1094,220542,Baluaha,210,25.8830201,86.4566801,25.890056,86.461265,25.8763881,86.4481759
207,1094,220543,Bihnagar,779,26.2832436,86.1828047,26.2903136,86.1934662,26.2739962,86.1723939
207,1094,220545,Dabhari,647,26.2698091,86.1764475,26.2784786,86.187996,26.2633856,86.1568527
207,1094,220547,Sankorth,1030,26.2566436,86.1802619,26.2645244,86.1900558,26.2428932,86.1645967
207,1094,220548,Rampur,317,27.0592413,84.5458072,27.0733795,84.5552213,27.0524405,84.5282364
207,1094,220550,Madhopur,324,26.3431608,84.4500844,26.3473928,84.4555306,26.3366146,84.4449198
207,1094,220551,Isahpur,319,26.2430052,86.1662742,26.2490309,86.1740648,26.2379017,86.1577606
207,1094,220553,Gangauli,345,25.6837932,84.1880668,25.686325,84.2065658,25.6690292,84.1827926
207,1094,220554,Sarso,3843,26.2312094,86.1708431,0,0,0,0
207,1094,220555,Salempur,1003,25.0359363,84.8424571,25.0424901,84.8487777,25.0310668,84.8352661
207,1094,220556,Biraul,1189,25.9426399,86.2437941,25.9542198,86.2573581,25.9339454,86.2282563
207,1094,220557,Nahar,994,26.3007955,86.177719,26.3082734,86.192375,26.2902907,86.1658477
207,1094,220558,Bhagwatipur,1187,26.3081983,86.1789905,26.3122596,86.1931302,26.3041534,86.1676328
207,1094,220560,Haidarpur,538,26.305923,86.2044135,26.3093051,86.2148668,26.3010063,86.193016
207,1094,220561,Bijai,583,26.80031,85.0908671,26.8125075,85.1143266,26.7855013,85.0753098
207,1095,220562,Mangrauni,3089,26.3379491,86.0797199,26.344603,86.083915,26.3309301,86.075143
207,1095,220563,Belhwar,1421,26.3926359,86.0860891,26.4007148,86.103035,26.3834685,86.0761565
207,1095,220564,Thika Keonta,132,26.400175,86.0924576,26.4047469,86.1057206,26.3955842,86.0824125
207,1095,220565,Sipipatti,792,26.4062059,86.0975518,26.4124107,86.1089098,26.4002876,86.0837784
207,1095,220566,Andipatti,373,26.3901307,86.0752609,26.392229,86.0767747,26.3877334,86.0725404
207,1095,220567,Madhubani Tol,177,26.4066203,86.1128314,26.4113273,86.1179428,26.3981628,86.1037977
207,1095,220568,Meran,376,26.4112805,86.1217424,26.4215144,86.1360246,26.4047679,86.1056443
207,1095,220569,Gauri Meran,204,26.4249156,86.1357423,26.4282282,86.1384506,26.418783,86.131027
207,1095,220570,Lala pur,557,26.4281353,86.1459216,26.4339561,86.1617278,26.4201239,86.1336288
207,1095,220572,Karahia,3769,25.8004251,86.7139704,25.8184775,86.7279283,25.7942886,86.6969071
207,1095,220573,Pariharpur,2524,26.3878472,86.1268337,26.4024925,86.1548842,26.3637332,86.1019209
207,1095,220575,Raghuni Dehat,1119,26.3811274,86.0962783,26.3938846,86.1149825,26.3646945,86.0733795
207,1095,220576,Az Rakbe Mangrauni,250,26.3714992,86.094368,26.3741721,86.1081238,26.3613699,86.0905533
207,1095,220577,Magarpatti,180,26.3647189,86.1160141,26.3706284,86.1209413,26.3599797,86.1120378
207,1095,220578,Pilakhwar,1195,26.3520745,86.1115583,26.3668193,86.1260223,26.3384686,86.0926665
207,1095,220579,Ranti,1937,26.3326339,86.1047692,0,0,0,0
207,1095,220580,Koilakh,1937,26.3276603,86.1904324,26.3429088,86.2093887,26.3052196,86.1732636
207,1095,220581,Rampura,161,27.0592413,84.5458072,27.0733795,84.5552213,27.0524405,84.5282364
207,1095,220582,Chaudhurana,141,26.3265695,86.1770832,26.3322639,86.181755,26.3216705,86.1723784
207,1095,220583,Parsa,651,25.8141503,84.9054534,0,0,0,0
207,1095,220584,Rampatti,1554,26.3178033,86.1522827,26.3376071,86.1688347,26.3067663,86.1353939
207,1095,220585,Kaithahi,1846,26.3356232,86.1573709,26.3509389,86.1740722,26.3225725,86.1459427
207,1095,220586,Raghubirchak,632,26.3278125,86.1408322,26.3317831,86.1450652,26.3254203,86.1361616
207,1095,220587,Mahinathpur,1014,26.3260313,86.1293792,26.3391475,86.1367873,26.3144167,86.114601
207,1095,220588,Raghopur Balat,1739,26.3468665,86.1370148,26.3630143,86.1479567,26.3320675,86.121437
207,1095,220589,Bheria Bishunpur,1013,26.3644111,86.1319245,26.3745689,86.1470643,26.3537807,86.1205748
207,1095,220590,Nabtoli,127,26.3691389,86.143377,26.3712253,86.1471176,26.3633822,86.1417158
207,1095,220591,Sonwari,224,26.3777056,86.1331971,26.3813093,86.1446761,26.3725796,86.1285935
207,1095,220593,Az Rakbe Simri,410,26.3761269,86.1567349,26.3785609,86.160881,26.3739472,86.1508864
207,1095,220594,Mirzapur,495,25.3175486,85.2137191,0,0,0,0
207,1095,220595,Chichri Buzurg,767,26.3845528,86.1688177,26.392128,86.1765138,26.376131,86.1604384
207,1095,220596,Ghiwahi,247,25.8963292,86.0555095,25.9097575,86.066078,25.8841629,86.042839
207,1095,220597,Simri,2050,26.0057905,86.3494438,26.0100853,86.3566159,26.0008286,86.3443422
207,1095,220598,Singiaun,599,25.8412119,86.1605994,25.8535564,86.174088,25.8352906,86.1466863
207,1095,220599,Kunwar,247,26.3476831,86.167546,26.357193,86.1746062,26.3400955,86.1635285
207,1095,220600,Pachdahi,312,26.3502609,86.1797773,26.3547877,86.1827773,26.3479137,86.1729659
207,1095,220601,Nakati,613,26.3585721,86.1891612,26.3644365,86.1947608,26.3532911,86.1819774
207,1095,220602,Ratikar,694,26.3442399,86.2044135,26.350689,86.2132874,26.3342799,86.1939009
207,1095,220603,Mahuahi,309,25.1793029,84.3160725,25.1843491,84.3222885,25.1748238,84.3126372
207,1095,220604,KhatuKharika,138,26.3504021,86.2145791,26.3558865,86.2203751,26.3454971,86.2104416
207,1095,220606,Baht simar,1529,26.3605496,86.2082258,26.3799228,86.2299268,26.3446332,86.1861189
207,1095,220607,Ladugaon,338,26.3554228,86.1815333,26.3642691,86.188339,26.3527107,86.1662367
207,1095,220609,Barahra Dakhli,121,26.3615865,86.1917035,26.3638571,86.2014236,26.356285,86.1874847
207,1095,220610,Barhara,463,25.6889818,84.7237198,25.6948585,84.7437742,25.6785087,84.7183456
207,1095,220611,Barhara,301,25.6889818,84.7237198,25.6948585,84.7437742,25.6785087,84.7183456
207,1095,220612,Majhuara,181,26.3717996,86.1878899,26.3788757,86.1926115,26.3636647,86.1786803
207,1095,220613,Lagadih,306,26.3813598,86.1872543,26.3857671,86.1915052,26.3780899,86.1832429
207,1095,220614,Bakuar,275,26.3794023,86.1967879,26.3864363,86.2005845,26.374485,86.1888732
207,1095,220615,Thikaha,248,26.3796039,86.2044135,26.3874834,86.2091751,26.3723754,86.1998672
207,1095,220617,Chichrikanungoe,1559,26.3845528,86.1688177,26.392128,86.1765138,26.376131,86.1604384
207,1095,220619,Patpara,4261,25.7865303,85.9278993,25.8068236,85.9420015,25.7699834,85.916008
207,1095,220620,Ekma,523,25.9651053,84.5353247,25.9713502,84.5444644,25.9577612,84.5262691
207,1095,220621,Beraghat,857,26.4076973,86.2082258,26.4158707,86.2204209,26.4025706,86.2020951
207,1095,220623,Sugauna,2508,26.4021668,86.2210436,0,0,0,0
207,1095,220624,Nizamat,246,26.3624577,86.2247428,26.3686868,86.2318648,26.3573417,86.2189865
207,1095,220625,Satghara (CT),1716,26.4230241,86.2635707,26.4285132,86.273008,26.4191246,86.2589921
207,1096,220626,Bithauni,485,26.3967127,86.2387144,26.4058075,86.2441023,26.3855532,86.2280044
207,1096,220628,Chapahi,616,26.369438,86.2380794,26.3731059,86.2448044,26.3671911,86.2313612
207,1096,220629,Gangdwar,1142,26.3906863,86.2336343,26.3968321,86.239988,26.3849254,86.2216868
207,1096,220630,Sihoria,632,25.3809558,86.009606,25.3892409,86.0214472,25.368807,85.9968138
207,1096,220631,Bedauli,408,25.5619681,84.8450639,25.5653037,84.8676759,25.5572528,84.8380125
207,1096,220632,Deohar,810,26.4077215,86.265377,26.4122424,86.2714076,26.4019411,86.2614941
207,1096,220633,Gonauli,1294,26.804705,84.577741,26.8069934,84.5801897,26.8011702,84.57266
207,1096,220634,kosbagaur,208,26.398033,86.2894882,26.402277,86.293129,26.3886777,86.2815322
207,1096,220635,Nikta,150,26.3938419,86.2983683,26.3992558,86.3082352,26.3913992,86.2903365
207,1096,220636,Singiaun,238,25.8412119,86.1605994,25.8535564,86.174088,25.8352906,86.1466863
207,1096,220637,Marukia,865,26.3986859,86.314856,26.4062576,86.3235778,26.3871651,86.3022538
207,1096,220638,Dhagjari,267,25.8151449,86.5829699,25.8224774,86.597105,25.8021698,86.5686798
207,1096,220639,Pastan,987,26.3997355,86.2983683,26.4041513,86.3107181,26.3930615,86.2892818
207,1096,220640,Gaur Andrha,646,26.3732785,86.3009052,26.378084,86.3102416,26.3673991,86.2908094
207,1096,220642,Basua,121,26.268524,85.6139333,26.2704623,85.6178499,26.2655364,85.6111336
207,1096,220643,Dumra,1141,25.0458808,83.9664886,25.0516756,83.9793013,25.0335827,83.9578323
207,1096,220644,Barsam,903,25.748228,86.8257994,25.7538456,86.8311524,25.7433317,86.8212606
207,1096,220645,Rakhwari,2166,26.3566438,86.2844131,26.3674177,86.2942601,26.3505751,86.2780381
207,1096,220646,Mangrauni,503,26.3379491,86.0797199,26.344603,86.083915,26.3309301,86.075143
207,1096,220647,Siwa,1164,26.2243204,84.3599953,26.245119,84.3846545,26.2005175,84.3349879
207,1096,220648,Ghoghraria,247,26.3618802,86.25903,26.3727607,86.2631607,26.3508969,86.2496718
207,1096,220649,Rajanpura,431,26.0718306,84.3681255,0,0,0,0
207,1096,220650,Tilai,395,25.7355471,82.001237,0,0,0,0
207,1096,220651,Mailam,567,26.3434011,86.2285536,26.3539332,86.2409898,26.3376902,86.2198181
207,1096,220652,Sujaul,743,26.3359995,86.2272833,26.33996,86.2350157,26.3284624,86.2223893
207,1096,220653,Bhaduar,310,26.3152477,86.2793375,26.319744,86.2845688,26.3100776,86.2723846
207,1096,220654,Harna,938,26.3033252,86.2742614,26.3147355,86.2881699,26.2968837,86.2613299
207,1096,220655,Mahrail,2663,26.2974294,86.2742614,26.3015618,86.2822973,26.2869702,86.2663972
207,1096,220656,Sisauni,356,26.5660903,85.9687688,26.5761604,85.9815597,26.5533543,85.9537124
207,1096,220657,Karnpur,735,26.0864352,86.5678321,26.0954303,86.5896836,26.0757598,86.5528106
207,1096,220658,Harri,2379,26.3284452,86.3053445,26.3330569,86.3107609,26.3248451,86.2997532
207,1096,220659,Gandhraen,423,26.3155096,86.2894882,26.324728,86.3143539,26.2984237,86.2794571
207,1096,220661,Bhabham,240,26.320225,86.3009052,26.3299713,86.3085781,26.3148344,86.2942201
207,1096,220662,Rudrapur,1121,26.3502858,86.3237317,26.3551879,86.331024,26.3443835,86.320653
207,1096,220663,Nabnagar,576,24.6067913,84.1274624,0,0,0,0
207,1096,220664,Dumra Araji,163,26.3444556,86.3262673,26.3512993,86.332695,26.3405035,86.3221283
207,1096,220665,Andhra Tharhi,4739,26.3872877,86.3300705,26.3962713,86.3378942,26.373435,86.318121
207,1096,220666,Madna,274,26.376529,86.3706203,26.3877352,86.3831253,26.3642559,86.3603439
207,1096,220667,Jamaila,446,26.3643554,86.355418,26.3750133,86.3624037,26.3549462,86.3450239
207,1096,220669,Maini,276,25.5749824,87.1734497,25.581396,87.181961,25.5675888,87.1663664
207,1096,220670,Jalsain,1280,26.3434017,86.3427458,26.3663444,86.3609312,26.3310299,86.3278731
207,1096,220671,Madna,2125,26.376529,86.3706203,26.3877352,86.3831253,26.3642559,86.3603439
207,1096,220672,Nanaur,1596,26.3143211,86.476908,26.3237892,86.4854104,26.3088671,86.4686107
207,1096,220673,Alpura,553,26.3190791,86.3233593,26.3222837,86.3261776,26.3031902,86.3060836
207,1097,220674,kharrak,1290,25.3674628,87.0021512,25.3754143,87.0078569,25.3607377,86.9945377
207,1097,220675,Lohna,1671,26.2195836,86.2285536,26.2268992,86.2333187,26.214097,86.219884
207,1097,220676,Sarbsima,1189,26.2292167,86.2304589,26.2305353,86.2340392,26.2270908,86.2243497
207,1097,220678,Naruar,2197,26.2389158,86.2349044,26.2508825,86.2451113,26.222522,86.2253702
207,1097,220680,Mahinathpur,636,26.3260313,86.1293792,26.3391475,86.1367873,26.3144167,86.114601
207,1097,220681,Bali,745,25.0760924,85.6871451,25.0858573,85.697151,25.0701046,85.6810912
207,1097,220684,Jamthar,138,26.2378632,86.2228372,26.250492,86.2280272,26.2360172,86.2154312
207,1097,220686,Rupauli,766,25.5937025,87.1472765,25.6127642,87.1591568,25.5769405,87.1372375
207,1097,220687,Mohanpur,388,25.7195518,86.015984,25.7230034,86.0188138,25.7160339,86.0137023
207,1097,220688,Raiam,3462,26.2975327,86.0032273,26.3054256,86.0151671,26.2903861,85.9954148
207,1097,220689,Kothia Bharaul,1724,26.2815667,86.231094,26.2929173,86.2490537,26.2696952,86.201042
207,1097,220690,Ojhaul,121,26.1110759,85.8729305,26.1196002,85.8800123,26.0987873,85.8693086
207,1097,220691,Narayanpur,702,25.7959074,86.2793375,25.8046821,86.2913848,25.7859422,86.2685965
207,1097,220692,Nirbhapur,370,26.3177804,86.2069551,26.3222578,86.215759,26.3126202,86.1986236
207,1097,220693,jhaua,420,25.5929563,87.7910891,25.6083087,87.8078461,25.5815277,87.776451
207,1097,220694,Chaupta,221,26.3255835,86.2234724,26.3399085,86.2485732,26.3157596,86.2172852
207,1097,220695,Az Rakbe Chaupta,255,26.3237222,86.2368094,26.3313388,86.2400663,26.3157596,86.2339784
207,1097,220696,Kako,596,25.2267592,85.0636088,25.2310898,85.0695634,25.2211709,85.0595427
207,1097,220697,Shankarpur,394,26.0311984,86.8685324,26.0353582,86.8709608,26.0275473,86.8640639
207,1097,220698,Santnagar,457,26.3085618,86.2488732,26.3174438,86.2541275,26.3037338,86.2391052
207,1097,220699,Ramkhetari,326,26.3073191,86.2577605,26.3145599,86.2621459,26.2996006,86.2504959
207,1097,220700,Khaira,495,24.8715348,86.2071062,24.8853338,86.2174299,24.8638914,86.1879347
207,1097,220701,Khaira Shivottar,142,26.3247408,86.2476035,26.3289852,86.2507551,26.3182085,86.2451551
207,1097,220702,Walipur,471,25.251286,86.1395598,25.2652034,86.1566468,25.2359541,86.1272657
207,1097,220703,Imadpatti,359,26.3252031,86.265377,26.3309002,86.2750548,26.3198566,86.2582016
207,1097,220704,Banaur,402,26.3133465,86.2628383,26.3219051,86.2705764,26.3044299,86.2574541
207,1097,220707,Balni Mehath,823,26.2731861,86.2488732,26.2807882,86.2584076,26.2612168,86.233757
207,1097,220708,Sameya,412,26.2597536,86.2425242,26.2684136,86.2540739,26.2569789,86.2333297
207,1097,220710,Mohna,206,26.2617232,86.2901225,26.2650469,86.2935867,26.2585182,86.2850037
207,1097,220711,Mahespura,456,26.2697169,86.2856819,26.2754726,86.2951737,26.2636184,86.2781294
207,1097,220713,Mailchham,400,26.2936288,86.2983683,26.2996864,86.304947,26.2891692,86.2936858
207,1097,220715,Tajpur,430,25.8498572,85.6666046,25.8614394,85.6770572,25.8434326,85.6542173
207,1097,220716,Chora Mahrail,529,26.2924476,86.3097834,26.2998694,86.3169706,26.2855071,86.3027726
207,1097,220717,Rawarhi,196,26.2822912,86.316124,26.2889709,86.3227234,26.2790222,86.3106993
207,1097,220718,Sindurpura,121,26.2745876,86.331972,26.2796114,86.3375547,26.2701988,86.3236616
207,1097,220719,Kanakpura,130,26.2736406,86.3237317,26.277338,86.3302459,26.2664163,86.3189392
207,1097,220721,Chanauraganj,1250,26.2748881,86.314856,26.2898064,86.3240205,26.263649,86.2985685
207,1097,220722,Majhaura,405,26.0755904,86.1370148,26.0817547,86.1432112,26.0674115,86.1320113
207,1097,220723,Simra,1084,24.8529862,84.8124699,24.8613451,84.8342744,24.844015,84.7899094
207,1097,220724,Machhdhi,353,26.2615231,86.3110516,26.2658785,86.3202743,26.2588271,86.3041
207,1097,220725,Sukhet,1164,26.2510409,86.3047104,26.2606984,86.3219833,26.2409457,86.2912443
207,1097,220726,Godhanpur,1140,26.2378693,86.3085152,26.2422161,86.3232879,26.2305316,86.2929839
207,1097,220727,Sangram,2244,26.3032557,86.3475979,0,0,0,0
207,1097,220728,Pipraulia,407,26.7268858,83.2482881,0,0,0,0
207,1097,220729,Dhepura,214,26.310914,85.9547235,26.3141504,85.9584848,26.3081589,85.9513071
207,1097,220730,Bistaul,447,25.5067813,87.6716747,25.5176163,87.6780622,25.492689,87.6643293
207,1097,220731,Raghunandanpur,299,25.5288361,85.9572775,25.5332203,85.9607774,25.5139446,85.9462354
207,1097,220732,Kharaua,454,26.2819442,86.3604859,26.2909124,86.3712464,26.275196,86.3483884
207,1097,220733,Singdaha,220,25.4605171,86.054235,25.4747466,86.0584183,25.4544468,86.0490416
207,1097,220734,Sohpur,340,26.3017646,86.3573185,26.3053702,86.3619767,26.2994619,86.3530025
207,1097,220735,Parsa,613,25.8141503,84.9054534,0,0,0,0
207,1097,220737,Sirkharia,899,26.240664,86.3604859,26.2502671,86.3745498,26.2317714,86.3512508
207,1097,220739,Parmanandpur,134,25.7254536,85.1201474,25.7608222,85.1443863,25.7229663,85.1127148
207,1097,220740,Lawani,1341,26.0352492,86.1179236,26.03843,86.1210966,26.0287126,86.1103034
207,1097,801300,Jhanjharpur (NP),5904,26.26197,86.2769166,0,0,0,0
207,1098,220741,Lachhminia,450,25.4106633,86.328169,25.4151948,86.3325652,25.4080817,86.3213825
207,1098,220742,Chhojrena,883,26.3160958,86.5405338,26.3304327,86.5536803,26.2973401,86.5303497
207,1098,220743,Bhabtiahi,818,26.3243323,86.5249164,26.3382492,86.5380476,26.3116341,86.5124053
207,1098,220744,Parsa,3244,25.8141503,84.9054534,0,0,0,0
207,1098,220745,Bathnaha,543,26.6400936,85.5763299,0,0,0,0
207,1098,220746,Barhampur,3165,25.5933018,84.2963392,25.6106872,84.31678,25.579237,84.2760391
207,1098,220748,Bishunpur,587,25.7882434,85.3433404,25.7928504,85.34774,25.7821979,85.3364487
207,1098,220750,Konar,541,26.3138867,86.3997453,26.3202475,86.4104155,26.3081339,86.388359
207,1098,220751,khopa,270,26.307737,86.3896168,26.3112678,86.3969802,26.3038633,86.3791963
207,1098,220752,Ekhara,299,26.3134425,86.3820191,26.3173675,86.3894883,26.3091658,86.3734284
207,1098,220753,Pipraulia,286,26.7268858,83.2482881,0,0,0,0
207,1098,220754,Behrari,282,26.0546005,86.8606649,0,0,0,0
207,1098,220755,kiritpur,308,26.0596104,86.2304589,26.0622386,86.2371824,26.0572567,86.2249449
207,1098,220756,Az Rakbe Sudai,262,26.2873529,86.3997453,26.2970829,86.4043045,26.2783717,86.3951569
207,1098,220757,Az Rakbe Sudai,237,26.2873529,86.3997453,26.2970829,86.4043045,26.2783717,86.3951569
207,1098,220758,Sudai Ratauli,992,26.2856884,86.3814886,26.3096505,86.4171295,26.2747784,86.371025
207,1098,220759,Belmohan,870,26.465105,85.6858616,26.4794408,85.6980895,26.4510537,85.6812743
207,1098,220760,Sangi,1640,26.3029502,86.4237038,26.3210163,86.4477081,26.2836665,86.4141847
207,1098,220762,Tharbitia,281,26.2183798,86.6585897,26.2316608,86.6834563,26.2094498,86.6398392
207,1098,220763,Tilat,360,26.2891428,86.4421363,26.2929918,86.4446676,26.2865566,86.4398074
207,1098,220764,Mahadewa,363,25.0659059,84.3837735,25.0711702,84.3908103,25.0628206,84.3753004
207,1098,220765,Indarwa,539,26.733931,85.6717405,26.7412929,85.6800004,26.7269192,85.664116
207,1098,220766,Hulaspatti,418,26.2974537,86.4503572,26.3071098,86.4609602,26.2926444,86.4406125
207,1098,220767,Barhampur,1180,25.5933018,84.2963392,25.6106872,84.31678,25.579237,84.2760391
